,id,host_id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,price,host_acceptance_rate,host_identity_verified,review_scores_cleanliness,review_scores_value,host_identity_verified_new,host_behavior,number_of_bookings,month,monthly_bookings,Region
2795,4896414,3585008,Yarra,-37.81942,144.9937,Private room in townhouse,Private room,2,79.0,0.98,t,10.0,10.0,t,Good,275,1,31,North-East
2796,4949876,25512893,Yarra,-37.78217,144.97128,Entire apartment,Entire home/apt,2,85.0,0.96,t,10.0,10.0,t,Good,48,9,30,North-East
2797,5005712,9944626,Yarra,-37.79005,144.98512,Entire loft,Entire home/apt,3,300.0,0.0,f,10.0,9.0,f,Bad,2,8,2,North-East
2798,5030110,25965448,Yarra,-37.81144,144.99179,Private room in loft,Private room,2,71.0,0.83,f,10.0,10.0,f,Average,0,1,0,North-East
2799,5030264,25965448,Yarra,-37.81065,144.99269,Private room in loft,Private room,2,61.0,0.83,f,10.0,10.0,f,Average,96,7,31,North-East
2800,5086901,26277933,Yarra,-37.79717,144.99795,Private room in apartment,Private room,1,58.0,1.0,t,10.0,10.0,t,Good,1,8,1,North-East
2801,5105743,26277700,Yarra,-37.79811,144.98382,Entire loft,Entire home/apt,5,460.0,0.68,t,9.0,9.0,t,Good,0,1,0,North-East
2802,5130148,26519156,Yarra,-37.7957,144.97765,Entire townhouse,Entire home/apt,4,230.0,1.0,t,10.0,10.0,t,Good,224,3,31,North-East
2803,5152991,13834465,Yarra,-37.8021,144.98371,Private room in house,Private room,2,131.0,0.0,t,10.0,9.0,t,Average,365,1,31,North-East
2804,5194994,3585008,Yarra,-37.81769,144.99186,Entire townhouse,Entire home/apt,4,169.0,0.98,t,10.0,10.0,t,Good,306,1,31,North-East
2805,5213525,26137706,Yarra,-37.80541,144.99242,Private room in house,Private room,2,126.0,1.0,t,10.0,9.0,t,Good,1,8,1,North-East
2806,5551392,3506639,Yarra,-37.80623,144.98421,Entire guest suite,Entire home/apt,2,87.0,0.98,t,10.0,10.0,t,Good,190,3,31,North-East
2807,5562640,28840400,Yarra,-37.79098,144.99468,Private room in house,Private room,2,79.0,0.8,t,9.0,10.0,t,Good,0,1,0,North-East
2808,5573248,6518033,Yarra,-37.8171,144.99398,Entire house,Entire home/apt,4,190.0,0.86,t,10.0,10.0,t,Good,254,1,31,North-East
2809,5606085,29062636,Yarra,-37.78514,144.9946,Entire guesthouse,Entire home/apt,1,90.0,0.92,t,10.0,9.0,t,Good,2,8,2,North-East
2810,5618563,5459029,Yarra,-37.81728,144.99593,Entire apartment,Entire home/apt,4,300.0,1.0,t,9.0,9.0,t,Good,365,1,31,North-East
2811,5621244,29139157,Yarra,-37.8329,144.99626,Private room in apartment,Private room,2,79.0,1.0,t,10.0,10.0,t,Good,365,1,31,North-East
2812,5807543,30074399,Yarra,-37.81903,145.00082,Entire apartment,Entire home/apt,2,139.0,0.97,t,10.0,9.0,t,Good,274,1,31,North-East
2813,5807793,25023941,Yarra,-37.78999,144.98095,Entire house,Entire home/apt,4,224.0,1.0,t,10.0,10.0,t,Good,365,1,31,North-East
2814,5850884,26716551,Yarra,-37.79587,144.98208,Entire house,Entire home/apt,6,612.0,0.98,t,10.0,10.0,t,Good,13,8,12,North-East
2815,5865116,7509953,Yarra,-37.78611,144.99485,Entire apartment,Entire home/apt,4,65.0,0.95,t,9.0,9.0,t,Good,0,1,0,North-East
2816,6009715,1739996,Yarra,-37.82022,145.00427,Entire apartment,Entire home/apt,5,100.0,0.94,t,9.0,10.0,t,Good,5,9,4,North-East
2817,6293655,16794345,Yarra,-37.82159,144.99137,Entire house,Entire home/apt,4,225.0,1.0,t,10.0,10.0,t,Good,2,8,2,North-East
2818,6316148,5216487,Yarra,-37.78453,145.01697,Private room in house,Private room,2,68.0,0.92,t,10.0,10.0,t,Good,185,3,31,North-East
2819,6348552,33071051,Yarra,-37.78639,144.99833,Entire loft,Entire home/apt,2,135.0,0.97,t,10.0,9.0,t,Good,7,8,4,North-East
2820,6355537,33093438,Yarra,-37.822,144.99752,Entire townhouse,Entire home/apt,6,495.0,0.39,t,10.0,10.0,t,Average,18,10,7,North-East
2821,6416547,3632953,Yarra,-37.79035,144.977,Entire loft,Entire home/apt,2,220.0,0.83,t,10.0,10.0,t,Good,4,9,4,North-East
2822,6453511,3954907,Yarra,-37.81181,144.9928,Entire condominium,Entire home/apt,4,270.0,0.93,t,10.0,10.0,t,Good,227,1,31,North-East
2823,6482129,24465545,Yarra,-37.80317,144.97659,Private room in apartment,Private room,1,60.0,1.0,t,10.0,10.0,t,Good,365,1,31,North-East
2824,6482991,7914175,Yarra,-37.80781,144.99546,Private room in apartment,Private room,2,79.0,1.0,t,10.0,10.0,t,Good,193,3,31,North-East
2825,6493163,7530880,Yarra,-37.80475,144.98421,Entire apartment,Entire home/apt,2,125.0,0.71,t,10.0,9.0,t,Good,276,1,31,North-East
2826,6516619,18076864,Yarra,-37.82286,144.99099,Entire apartment,Entire home/apt,2,59.0,0.99,t,10.0,9.0,t,Good,45,9,30,North-East
2827,6545070,21498682,Yarra,-37.8189,145.00732,Entire apartment,Entire home/apt,2,66.0,1.0,t,10.0,10.0,t,Good,276,1,31,North-East
2828,6609142,8355317,Yarra,-37.80263,144.98245,Entire house,Entire home/apt,6,318.0,1.0,t,10.0,10.0,t,Good,365,1,31,North-East
2829,6616086,2136726,Yarra,-37.7845,144.98164,Entire house,Entire home/apt,2,200.0,0.92,t,10.0,10.0,t,Good,11,6,7,North-East
2830,6644795,11052389,Yarra,-37.78444,144.98163,Private room in townhouse,Private room,1,60.0,1.0,f,9.0,10.0,f,Average,275,1,31,North-East
2831,6646564,16980096,Yarra,-37.80227,144.9985,Entire apartment,Entire home/apt,3,75.0,0.98,t,10.0,10.0,t,Good,30,12,11,North-East
2832,6667062,34896275,Yarra,-37.80626,144.9802,Entire apartment,Entire home/apt,4,60.0,0.44,t,8.0,9.0,t,Average,27,8,12,North-East
2833,6683093,24959704,Yarra,-37.82081,144.9922,Entire house,Entire home/apt,4,300.0,0.77,t,10.0,10.0,t,Good,3,8,3,North-East
2834,6734703,30573858,Yarra,-37.8237,145.01216,Entire house,Entire home/apt,4,141.0,0.65,t,10.0,9.0,t,Good,98,7,31,North-East
2835,6825713,24685614,Yarra,-37.79525,144.98746,Entire guesthouse,Entire home/apt,4,112.0,1.0,t,10.0,9.0,t,Good,72,10,31,North-East
2836,6896824,433698,Yarra,-37.79762,144.98542,Entire apartment,Entire home/apt,4,120.0,0.97,t,10.0,10.0,t,Good,0,1,0,North-East
2837,7074325,6097439,Yarra,-37.82081,145.01222,Entire townhouse,Entire home/apt,6,255.0,1.0,t,9.0,10.0,t,Good,0,1,0,North-East
2838,7135550,33404839,Yarra,-37.80121,144.98471,Entire apartment,Entire home/apt,3,107.0,1.0,t,10.0,9.0,t,Good,5,9,2,North-East
2839,7179992,24184626,Yarra,-37.77939,144.96869,Private room in townhouse,Private room,2,102.0,1.0,f,10.0,10.0,f,Average,286,1,31,North-East
2840,7187642,31774073,Yarra,-37.82088,145.00232,Private room in townhouse,Private room,2,89.0,0.97,t,10.0,10.0,t,Good,94,7,31,North-East
2841,7270659,24340680,Yarra,-37.80294,144.97421,Entire apartment,Entire home/apt,2,60.0,0.97,t,10.0,10.0,t,Good,226,3,31,North-East
2842,7370204,2899668,Yarra,-37.82337,145.00249,Entire apartment,Entire home/apt,4,111.0,0.83,t,10.0,10.0,t,Good,365,1,31,North-East
2843,7393805,38738502,Yarra,-37.80904,144.98505,Entire apartment,Entire home/apt,4,198.0,1.0,t,10.0,10.0,t,Good,325,1,31,North-East
2844,7406758,6249783,Yarra,-37.81806,145.01405,Entire condominium,Entire home/apt,4,200.0,0.2,t,10.0,10.0,t,Average,1,8,1,North-East
2845,7518819,39398200,Yarra,-37.81234,145.00681,Private room in house,Private room,2,82.0,1.0,t,10.0,10.0,t,Good,184,3,31,North-East
2846,7666441,10812760,Yarra,-37.80835,144.99386,Private room in house,Private room,2,70.0,1.0,t,9.0,9.0,t,Good,184,3,31,North-East
2847,7666459,10812760,Yarra,-37.80931,144.99336,Private room in house,Private room,1,31.0,1.0,t,9.0,9.0,t,Good,191,3,31,North-East
2848,7680944,22630928,Yarra,-37.81173,145.01349,Entire apartment,Entire home/apt,4,185.0,1.0,t,10.0,9.0,t,Good,9,1,8,North-East
2849,7767452,138184,Yarra,-37.78213,144.98808,Entire apartment,Entire home/apt,3,107.0,1.0,t,10.0,9.0,t,Good,7,11,3,North-East
2850,7873032,41494209,Yarra,-37.7999,145.00002,Entire apartment,Entire home/apt,4,286.14,0.9,t,10.0,10.0,t,Good,0,1,0,North-East
2851,7955327,41892834,Yarra,-37.79381,144.99736,Entire townhouse,Entire home/apt,4,123.0,0.5,t,10.0,10.0,t,Good,365,1,31,North-East
2852,8001259,42238180,Yarra,-37.82492,145.00513,Entire house,Entire home/apt,16,764.0,0.93,t,10.0,9.0,t,Good,239,3,31,North-East
2853,8105788,42797340,Yarra,-37.7917,144.98149,Entire apartment,Entire home/apt,2,140.0,0.97,t,10.0,10.0,t,Good,44,9,30,North-East
2854,8121375,27494108,Yarra,-37.7856,144.99192,Entire townhouse,Entire home/apt,2,110.0,0.8,t,9.0,9.0,t,Good,0,1,0,North-East
2855,8211611,14048298,Yarra,-37.80451,144.98055,Private room in house,Private room,2,50.0,1.0,t,10.0,10.0,t,Good,324,1,31,North-East
2856,8242035,43466018,Yarra,-37.81923,145.00857,Entire apartment,Entire home/apt,4,100.0,1.0,t,10.0,10.0,t,Good,84,9,30,North-East
2857,8377638,2752510,Yarra,-37.82877,145.01277,Entire apartment,Entire home/apt,4,110.0,1.0,t,9.0,9.0,t,Good,185,3,31,North-East
2858,8491532,39462212,Yarra,-37.79848,144.98529,Entire apartment,Entire home/apt,2,150.0,0.67,t,8.0,10.0,t,Good,365,1,31,North-East
2859,8494774,5101645,Yarra,-37.82498,144.99109,Entire apartment,Entire home/apt,2,150.0,1.0,t,9.0,9.0,t,Good,226,3,31,North-East
2860,8596322,45239300,Yarra,-37.80819,144.98049,Entire apartment,Entire home/apt,4,75.0,1.0,t,6.0,9.0,t,Good,184,3,31,North-East
2861,8821126,24025774,Yarra,-37.81939,145.01395,Private room in apartment,Private room,2,81.0,0.97,t,10.0,10.0,t,Good,9,12,8,North-East
2862,8957994,4800063,Yarra,-37.8,144.98194,Private room in house,Private room,2,90.0,0.48,t,9.0,10.0,t,Average,365,1,31,North-East
2863,8991775,13767992,Yarra,-37.7833,144.97772,Entire apartment,Entire home/apt,2,95.0,0.0,t,10.0,10.0,t,Average,365,1,31,North-East
2864,9066826,29348474,Yarra,-37.79856,144.97566,Entire apartment,Entire home/apt,2,100.0,0.83,t,10.0,10.0,t,Good,88,1,31,North-East
2865,9103323,2561443,Yarra,-37.8099,145.00618,Private room in apartment,Private room,2,55.0,1.0,t,10.0,10.0,t,Good,45,9,30,North-East
2866,9138764,47595661,Yarra,-37.78011,144.97495,Entire guesthouse,Entire home/apt,3,145.0,0.88,t,10.0,10.0,t,Good,1,8,1,North-East
2867,9176256,23951344,Yarra,-37.80344,144.97637,Private room in townhouse,Private room,2,100.0,0.5,t,10.0,10.0,t,Good,275,1,31,North-East
2868,9252264,4197990,Yarra,-37.80189,144.98501,Entire townhouse,Entire home/apt,8,400.0,0.0,t,10.0,10.0,t,Average,309,3,31,North-East
2869,9300337,48276169,Yarra,-37.79278,144.98719,Entire guest suite,Entire home/apt,2,92.0,0.92,t,10.0,10.0,t,Good,276,1,31,North-East
2870,9304158,5090880,Yarra,-37.78672,144.99864,Private room in house,Private room,2,56.0,0.92,t,10.0,10.0,t,Good,1,8,1,North-East
2871,9451548,48976121,Yarra,-37.80771,144.99062,Entire townhouse,Entire home/apt,16,443.0,0.93,t,9.0,9.0,t,Good,140,1,31,North-East
2872,9494332,49209009,Yarra,-37.8075,144.99561,Entire house,Entire home/apt,2,90.0,1.0,f,8.0,8.0,f,Average,365,1,31,North-East
2873,9564822,662373,Yarra,-37.80653,144.97861,Entire loft,Entire home/apt,2,75.0,0.89,t,10.0,10.0,t,Good,200,3,31,North-East
